,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0115,0,0.1627394951866356,0.8214175220571204,0.1445341319197487,3.247143507003784
0,P0115,9,0.14494686868962386,0.6674546643209902,0.13451174459268345,2.428580843480368
0,P0115,11,0.13433167581957728,0.6861740989436875,0.12253571017851339,2.586048704158909
0,P0115,6,0.1439327061802984,0.6148998756516739,0.1359379595022291,2.0579041221658985
0,P0115,7,0.14314659757033416,0.6358392368242282,0.13428746629111593,2.1639038802903285
0,P0115,10,0.14206184029263202,0.6810347788280103,0.13093401169603383,2.4877502902332753
0,P0115,4,0.13007477349377386,0.5945506527586354,0.12330293873431383,1.7906771722284773
0,P0115,5,0.15360590546088898,0.6025438704810832,0.14654309453497913,1.9129978209084513
0,P0115,2,0.0909293302669611,0.5426983234898578,0.08487705779968949,1.5482536569435539
0,P0115,8,0.14539930322861783,0.6501220849321389,0.13578375112267466,2.298463662452333
0,P0115,3,0.08226156568635053,0.5377586284923218,0.07609198171584464,1.5564480180413414
0,P0116,0,0.07059986891848877,0.6512388667945161,0.06695412910106198,2.103015661239624
0,P0116,9,-0.011322407629172028,0.6132269230344195,-0.014179578001802627,1.6694324598504913
0,P0116,11,-0.011102342134505033,0.6303257854651134,-0.014290533973383299,1.8293759011997401
0,P0116,6,0.022555939571775506,0.5681888466318775,0.020477393490148054,1.3756079464229256
0,P0116,7,0.004064057754599551,0.5725879066340116,0.0017407013663379488,1.489980909127761
0,P0116,10,-0.01689799726043231,0.6004886757874393,-0.019887444930798012,1.7618639551422297
0,P0116,4,0.01655320076203106,0.5606523393555511,0.014773063810004644,1.2044485792253667
0,P0116,5,0.043673500971674294,0.5659071217158184,0.041861773625886674,1.264925702405182
0,P0116,2,0.015888683205034997,0.5146723567891496,0.014417453486312714,1.0484652376614187
0,P0116,8,0.003549873513896925,0.5961906894834293,0.0010353451977607637,1.552586640359373
0,P0116,3,0.00012293378618475153,0.4923095320926628,-0.0013554824989943396,1.0718069287095717
0,P0123,0,0.009328554356861439,0.6818280879465891,0.0047975718784544884,2.9620108604431152
0,P0123,9,-0.012580034235727896,0.5441137460020604,-0.014310241368331967,1.428480609055599
0,P0123,11,-0.02527881558015134,0.5627462381915012,-0.027195049791036416,1.4914352960924546
0,P0123,6,0.010174054654813873,0.4913359446221627,0.008825852188530079,1.2640435895902151
0,P0123,7,0.007867408038860331,0.5117277783450506,0.006410270128002183,1.3272941602817112
0,P0123,10,-0.020459857106385343,0.5459159310618342,-0.02228502805483576,1.4762185131877825
0,P0123,4,0.01707690879815132,0.4862944609143168,0.0158774780738879,1.1536187328346885
0,P0123,5,0.02555111185315334,0.48261773249290457,0.024333151745957658,1.2040714139539663
0,P0123,2,0.01262629223830124,0.41974949707541004,0.011599866912742823,1.0572770163494256
0,P0123,8,-0.008390276022271293,0.5228234338729425,-0.009986289128164428,1.3724392124870404
0,P0123,3,0.010634621698133197,0.4206850648880949,0.009600959732534055,1.0513519479796218
0,P0124,0,0.015168138353659147,-0.11550954355867779,0.015176617982209158,0.49058279395103455
0,P0124,9,-0.04913652326004172,-0.14812751351103107,-0.04906623165571781,0.7257595013012538
0,P0124,11,-0.06369224589275879,-0.12509051699313004,-0.06364412719515844,0.7648911335566708
0,P0124,6,-0.006959625177905801,-0.04056547602752115,-0.006893506381401318,0.7387894409056958
0,P0124,7,-0.020126333206438796,-0.09057526991099175,-0.020050404048649967,0.7686232814457732
0,P0124,10,-0.05750089471935717,-0.09302090958422114,-0.05746079266612856,0.751675556930769
0,P0124,4,0.006789589951772733,-0.019933562693950777,0.006859149326909961,0.8276714635862656
0,P0124,5,0.01266144141589125,-0.0028897638565615054,0.012727898597879553,0.6865036891092767
0,P0124,2,-0.01426325319300451,-0.22606492296626945,-0.014227244020008366,0.8288695007590852
0,P0124,8,-0.03541065315133771,-0.06156464061707212,-0.03535606577121515,0.7912963427886656
0,P0124,3,-0.010097952192076506,-0.16414621216159136,-0.010084161739848526,0.7856054756986499
0,P0131,0,0.07620809632547342,0.5935287735787163,0.07245887336114105,1.9756544828414917
0,P0131,9,0.15745132536485573,0.5094592075344513,0.1550469466116549,1.6877598494460146
0,P0131,11,0.1513566190501857,0.5139770930417042,0.1486696591834141,1.8514075914356742
0,P0131,6,0.16799014966849202,0.4989389208100899,0.16611035480446734,1.460337691150926
0,P0131,7,0.159505065359393,0.4966690714095426,0.15740768722660034,1.5440924583871811
0,P0131,10,0.14849200300042717,0.5088623148820969,0.1459107426958802,1.7714773698921502
0,P0131,4,0.12677246842650516,0.48511767306371506,0.12493209718187388,1.343414482366871
0,P0131,5,0.17248013337922158,0.4944502765428603,0.17073557539454112,1.3883752238173142
0,P0131,2,0.09010230852198584,0.4133005919527104,0.08835183010230527,1.3326268193104076
0,P0131,8,0.1526805521947897,0.4953957191886942,0.15043229741226422,1.6248002307709952
0,P0131,3,0.0846594415318545,0.401174873339279,0.08292035141475387,1.312689556590977
0,P0132,0,0.04531276932044178,0.6962247792738381,0.03983776729729778,4.797069072723389
0,P0132,9,0.026544235533441755,0.5836620879502167,0.023548722787642834,2.7345940520620293
0,P0132,11,0.011308181772581936,0.5854692960845521,0.007922535661433736,2.955611413521222
0,P0132,6,0.06520279170030657,0.5680749917763617,0.0630213253115496,2.215446898654836
0,P0132,7,0.04991975271080159,0.5679516029135188,0.04750893972660131,2.3630886886240083
0,P0132,10,0.017650980797496225,0.5797768518256998,0.014463976802404228,2.8616827290358
0,P0132,4,0.06199721316076323,0.5590442356766869,0.06011379164575142,1.9429513002197982
0,P0132,5,0.06892451722990561,0.5585536979860671,0.06694933824839919,2.0640335204534273
0,P0132,2,0.04141328598932865,0.5492492515585422,0.03944650144806635,1.9110093112762965
0,P0132,8,0.03226942853993672,0.5754034817015657,0.029533086073263187,2.552047014594032
0,P0132,3,0.03650297031833402,0.5476355741150782,0.03453169694944066,1.9189903083112958
0,P0137,0,0.10084095516156051,0.6687520500213147,0.09453127075572836,3.875725507736206
0,P0137,9,0.04128073382097789,0.543603739323411,0.037568684951671955,2.2717751519582072
0,P0137,11,0.03421316542486175,0.5707964304272248,0.030056410812399518,2.410548611232584
0,P0137,6,0.05174093534600585,0.4933164153095907,0.04881491323986842,1.9937081184524663
0,P0137,7,0.04744126868667654,0.5038789830807986,0.04429062222654595,2.0870126015648456
0,P0137,10,0.040288923074982615,0.5599974434736873,0.036332361774042726,2.377973996986939
0,P0137,4,0.0477863416560197,0.48286969308215605,0.045185122162556435,1.797265953426395
0,P0137,5,0.058116186420073004,0.48445947927732513,0.055437311383324424,1.8754441739599135
0,P0137,2,0.0011109752900941826,0.41800839044192045,-0.001231926207512398,1.5737205702712573
0,P0137,8,0.04590898099620493,0.5301117858296368,0.04243224438791816,2.206410441809266
0,P0137,3,-0.005411086805320409,0.4226382452855329,-0.007799199515584021,1.568738486404865
0,P0138,0,0.021320146653696567,0.678048648257389,0.01165323893949034,6.573772430419922
0,P0138,9,-0.03766561658004751,0.5386466517296318,-0.04182409864542848,2.805719991798114
0,P0138,11,-0.056646054301827786,0.5677003514489621,-0.061563505176077685,3.076165691448948
0,P0138,6,0.01274337237876637,0.4852404447267625,0.009971385190450665,2.2755352320168316
0,P0138,7,-0.0018010399220060045,0.5051127132751977,-0.004992610067268906,2.4381034196979012
0,P0138,10,-0.04787601240536614,0.5540522146280906,-0.052449486545580445,2.9606556437375797
0,P0138,4,0.03716734579975202,0.46983123522951037,0.03508810476366312,1.8618773091901923
0,P0138,5,0.030794480137275395,0.47516691084925144,0.028436112876224155,2.0651377356131317
0,P0138,2,0.028865693775004635,0.4256564716945348,0.027135953220370823,1.6124164116901047
0,P0138,8,-0.022509610453955286,0.5093050123457099,-0.0261543097521931,2.6600058076812325
0,P0138,3,0.028614659675230043,0.420607988744625,0.02692807945588291,1.5736823880799882
0,P0139,0,0.12050461281615509,0.6103269739477215,0.11145758839671056,3.326624870300293
0,P0139,9,0.19877530382217734,0.5365412042927306,0.1946436174876069,2.200658998854071
0,P0139,11,0.20463027469058623,0.5504856329543303,0.20007349125008977,2.364134194305832
0,P0139,6,0.193833969587442,0.5015136088685556,0.19061355648124206,1.9290281806496592
0,P0139,7,0.1965387356557815,0.516614561482155,0.1930064730223227,2.0184188308228417
0,P0139,10,0.2003363678649112,0.5398662158177918,0.19599269949495332,2.284843351759876
0,P0139,4,0.17705682942815312,0.48529889949703847,0.17414601766942328,1.795800213471616
0,P0139,5,0.19421120042444784,0.4907828845961882,0.19124886969743227,1.8750608420517516
0,P0139,2,0.15871630563969394,0.4608147431198332,0.15581067606636956,1.661528374043481
0,P0139,8,0.2013763822817239,0.5215596774966388,0.1976385482735705,2.1086603609121393
0,P0139,3,0.15828801612411317,0.45338845183923143,0.15542323464644967,1.649747695427869
0,P0142,0,-0.05194576650475783,0.4406528220258943,-0.05443291584738728,1.4580649137496948
0,P0142,9,-0.07811034192032171,0.07901619648409654,-0.07863762922118506,0.9122414384842175
0,P0142,11,-0.0848634372224386,0.06461517087327975,-0.08538717906604765,0.9110844441440559
0,P0142,6,-0.03723496160031765,0.10319927956237186,-0.03766272579788343,0.8885961858289864
0,P0142,7,-0.05144704365747732,0.08994274476085454,-0.05188905729487271,0.8900600753886192
0,P0142,10,-0.08472914407501635,0.07261586311082277,-0.08527478435052127,0.9166868122427706
0,P0142,4,-0.007634679174309602,0.1139352971410815,-0.0079835828819463,0.841274199869007
0,P0142,5,-0.01649527100402945,0.12262032682304153,-0.016907549541686044,0.8625582801185445
0,P0142,2,-0.006252820760279419,-0.06011828641979717,-0.0062666932533893775,0.7659670210863515
0,P0142,8,-0.062442033781352116,0.08260218406759291,-0.0629145366014161,0.8993657407364373
0,P0142,3,-0.005042015499758552,-0.06643254432375421,-0.005046703805489886,0.7574108705502427
0,P0148,0,0.1057659918110413,0.6506373101545426,0.10117574134559033,2.5216705799102783
0,P0148,9,0.11027182489449026,0.47031338781963583,0.10795828107898069,1.8082587032363846
0,P0148,11,0.11126990869103251,0.48202413717538384,0.10880516270390017,1.8911024134172656
0,P0148,6,0.10453476752616668,0.41504060367173917,0.10261887656671,1.6343823827984632
0,P0148,7,0.10517497529906852,0.4211775779799981,0.10316550978043927,1.7128479102888543
0,P0148,10,0.11205268144498612,0.4709882079299881,0.10966744369995832,1.8764463845280313
0,P0148,4,0.08451382199398069,0.3963734811936157,0.08272007732923488,1.5260082272865787
0,P0148,5,0.10095981126563931,0.40509922482200067,0.09915622984441291,1.587001372239878
0,P0148,8,0.08766957561680118,0.4250491838595736,0.0854632404566371,1.7238357018351111
0,P0148,2,0.06523409968088248,0.37030879703434455,0.06354392360811441,1.4229968135267683
0,P0148,8,0.10669501660934776,0.44896292602067833,0.10449839281175063,1.7721936160488911
0,P0148,3,0.059091461077360734,0.35994947687880957,0.05743252556045452,1.3996184078395857
0,P0159,0,0.11431559971876085,0.7571006238196696,0.1049259933326664,4.948513507843018
0,P0159,9,0.23173520273858123,0.7050180150412997,0.22748735144831186,2.94579826929903
0,P0159,11,0.23605568641062108,0.7166972344731558,0.23167344370384033,3.0878886719902106
0,P0159,6,0.22699343022757107,0.6688355285590625,0.2232307739100871,2.7108656957984745
0,P0159,7,0.22555140201848614,0.679741815575107,0.22158357199914416,2.7804440607893364
0,P0159,10,0.2356303232883881,0.7107291131555435,0.23133839051207056,3.0123640506454925
0,P0159,4,0.2165092711891216,0.6552197968248453,0.21286695569138145,2.6065999562762507
0,P0159,5,0.2189626358776759,0.6530869750852871,0.21529951038178913,2.653998478984602
0,P0159,8,0.21918502777041324,0.6871294002265377,0.21500368037236448,2.8476753749436745
0,P0159,2,0.21148106204112987,0.647541212133648,0.20776576885123088,2.614587048281728
0,P0159,8,0.230481767383646,0.6933842469909768,0.22637475222949147,2.8833474982988423
0,P0159,3,0.2122177379289204,0.6450879152721559,0.20853885331085353,2.5982687746970856
0,P0161,0,0.10726668735257636,0.6362087889902965,0.09951553505501849,5.05148458480835
0,P0161,9,0.18435303254697674,0.540370704239056,0.18097999341076623,2.90072481555188
0,P0161,11,0.18768848765109153,0.5748902793518961,0.183912863565993,3.0558132590069005
0,P0161,6,0.18070167667377082,0.48668541549030697,0.17802992548149463,2.6103937173357497
0,P0161,7,0.18303829652538797,0.5022303967037264,0.18016274273354985,2.7301476466817207
0,P0161,10,0.18812298090803842,0.5590779994534163,0.1845543858106267,2.992992691603554
0,P0161,4,0.18042438680584516,0.46856803821023557,0.17805720461236996,2.3917074216597047
0,P0161,5,0.1832515868889465,0.4733527585623405,0.1808086600757527,2.5046394350671783
0,P0161,8,0.17741638631455484,0.5134886567433695,0.1742933044732377,2.791170557780629
0,P0161,2,0.16900392630484506,0.43895416334151866,0.1668177784109617,2.0905085072642207
0,P0161,8,0.18539521473058126,0.5218690880424849,0.18229077879658176,2.8163972190698736
0,P0161,3,0.17115493110666305,0.4414143439239029,0.169013790451758,2.0359667448027494
0,P0163,0,0.061464552515306616,0.6972924440935113,0.053676192249013835,3.48881196975708
0,P0163,9,-0.037967569165647475,0.5261982924452355,-0.04144477214308571,1.7404891388902122
0,P0163,11,-0.03926283946966282,0.550291767028156,-0.04307765834228409,1.8270747464351467
0,P0163,6,-0.043201895627079726,0.46465823506294834,-0.045930340738512716,1.482331189132182
0,P0163,7,-0.04063095253930474,0.4881354521973272,-0.0436169192408799,1.5669993341334394
0,P0163,10,-0.03540007388470927,0.5419844279227835,-0.0390575553972387,1.7793431497634007
0,P0163,4,-0.02529253822532333,0.4349612202790706,-0.027463583280341618,1.2857635691790144
0,P0163,5,-0.037206922068239244,0.444913787806054,-0.039673592052711586,1.398363476147105
0,P0163,8,-0.05318989713222805,0.4950631941220485,-0.05641060047590171,1.6238388708853342
0,P0163,2,-0.007730179333128879,0.34173567924045606,-0.009116774605436908,0.9780379878715739
0,P0163,8,-0.04357348992192827,0.5095198118877382,-0.04687215018931132,1.6709307190019596
0,P0163,3,-0.011985575947024204,0.3323543719434628,-0.01333413073866418,0.9578441269178166
0,P0178,0,0.057447672633950175,0.7664912056222002,0.05012437383237374,3.349266767501831
0,P0178,9,0.0741972888086192,0.6905971022867297,0.06719840194374951,3.3662404646577118
0,P0178,11,0.07477300195649125,0.7332504408206607,0.06697240451510457,3.6658439139291916
0,P0178,6,0.03588284608625332,0.585430011489316,0.03029008604511348,2.7689100551130332
0,P0178,7,0.03891336917919506,0.6222814633329307,0.032672221664653354,2.9851550140422862
0,P0178,10,0.07623552056901076,0.7139081379770262,0.06878535593523676,3.5657588438032155
0,P0178,4,0.022763046868177594,0.5398130921500099,0.018142999454137953,2.395275419539862
0,P0178,5,0.04042887295442962,0.5667019385523793,0.03537825359718698,2.6284132258225172
0,P0178,8,0.046303255099631825,0.6559106952282897,0.03978009820348303,3.0472595560883615
0,P0178,2,0.014122661290491879,0.47615544324119885,0.010821563851688218,1.8274328642524544
0,P0178,8,0.06278591578725912,0.660972874393079,0.05614138097095568,3.20833812621462
0,P0178,3,0.015910494968702976,0.4785721243788867,0.012665158128730186,1.785722614533619
0,P0179,0,0.0862101972055077,0.5433351688845496,0.0814012882213894,4.640275478363037
0,P0179,9,0.19118694921723942,0.46235479797151213,0.1887400958113112,3.0999590218160966
0,P0179,11,0.19676579005763933,0.4864576865066809,0.19411381998261393,3.2111436014348493
0,P0179,6,0.1605546216479188,0.42205241449412734,0.1583087933124721,2.875819805375281
0,P0179,7,0.16992988037014575,0.4362000227997243,0.16762726399845668,2.9491501177933173
0,P0179,10,0.1969124644329035,0.48153502738825027,0.19435818136951818,3.1501446828733157
0,P0179,4,0.13884706690747478,0.40743276591461614,0.1366125741224786,2.7555084013316775
0,P0179,5,0.1538494043492241,0.41266970540500786,0.15167767231487578,2.7886135780889942
0,P0179,8,0.17270741577698842,0.448233357870648,0.17027933973099177,2.989081681263922
0,P0179,2,0.14525843674656116,0.3885518116003379,0.14319283069494101,2.5842424844439518
0,P0179,8,0.18193631172698724,0.44932779220110086,0.17956963889124375,3.0222713241259975
0,P0179,3,0.1413176631134062,0.3895942785790283,0.1392017394492185,2.589784350130353
