,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0137,3,-0.13660183276699958,0.0323065036259371,-0.16990541804575968,0.8877773295891528
0,P0138,0,0.008376728274974331,0.20320855226573534,-0.038856802248254434,0.9985093474388123
0,P0138,9,-0.07963464842122779,0.03415978383738946,-0.09891547243692043,0.8901419367786005
0,P0138,11,-0.09226929769344955,0.028538251546658153,-0.11325474555152477,0.8997965267901549
0,P0138,6,-0.032707653571512334,0.05284861572421243,-0.04640931694354223,0.8699934403312006
0,P0138,7,-0.04238100104765408,0.05000830359156011,-0.05748000952682137,0.8761219927318618
0,P0138,10,-0.08968124013687266,0.029081203836417824,-0.11009858576194025,0.89553676005659
0,P0138,4,-0.022314624120309875,0.049053849755445016,-0.03321889850986594,0.8558639893468886
0,P0138,5,-0.03595858859960326,0.04447085439096047,-0.04853163346532603,0.8633257169113362
0,P0138,2,-0.1845738514556321,-0.09202636422628875,-0.19809947727426597,0.815471007208172
0,P0138,8,-0.06594868594931971,0.03865754356273255,-0.08339161680930048,0.8847815449313134
0,P0138,3,-0.18084802934150943,-0.08988454048029161,-0.1940945459611736,0.8139734497883523
0,P0139,0,0.1370009690962896,0.27845817914399124,0.09167779524295104,1.1182578802108765
0,P0139,9,0.20150627931921364,0.44193914800802947,0.13072308603647345,1.0777750364089678
0,P0139,11,0.20747883683479132,0.4578680097604313,0.1327496875792062,1.093276315742207
0,P0139,6,0.19210581402115165,0.4064106151504624,0.13161427703377263,1.0482804587514774
0,P0139,7,0.20111546832306929,0.42147274055657613,0.13783227928946107,1.0586706999422983
0,P0139,10,0.2057830864744132,0.4520974942491558,0.13264634500702605,1.0868350529210753
0,P0139,4,0.1783936113610969,0.3844836614451009,0.12282364116267601,1.020786015972047
0,P0139,5,0.18552445748418225,0.3938319425989119,0.1278732397748654,1.0358994542181517
0,P0139,2,0.023879836833005104,0.3003723730390981,-0.04521674758040616,0.9680026594551727
0,P0139,8,0.20350613953991006,0.43291011835804677,0.13670345472070322,1.068775315626192
0,P0139,3,0.019910236930974014,0.29688604394263457,-0.04890829295587017,0.9650173473675084
0,P0142,0,-0.039855543086177316,0.13604033667972784,-0.0719107532042645,0.8400316834449768
0,P0142,9,-0.12530150012013425,-0.10112062951160133,-0.1300082224726501,0.8927558526967029
0,P0142,11,-0.12615188201530433,-0.09908773181487458,-0.13140258212168318,0.8957334644085446
0,P0142,6,-0.0863844069711777,-0.07493865139944927,-0.08858968319968509,0.8853667292601032
0,P0142,7,-0.09656711472238874,-0.082539859214284,-0.09929844862181604,0.8899634020356981
0,P0142,10,-0.12393625456629523,-0.09885191309729532,-0.1288333683656723,0.8967809289236791
0,P0142,4,-0.08827678939128478,-0.07608723018386095,-0.09049669927032022,0.8673616940509203
0,P0142,5,-0.09160835086210617,-0.07829275807838229,-0.0941060406353093,0.875762137418811
0,P0142,2,-0.23635281642586067,-0.20687049425111181,-0.2414235727299239,0.8139810150075357
0,P0142,8,-0.10822696989038405,-0.0912013706438622,-0.11155069025655509,0.8916183906715837
0,P0142,3,-0.23578083744850337,-0.2048482055966767,-0.24108335824663413,0.8108890976247876
0,P0148,0,0.14115373448413315,0.3398499183942948,0.09220873038932535,0.9498740434646606
0,P0148,9,0.09200277917160407,0.2842095904274061,0.04636374131393644,0.9556837547253851
0,P0148,11,0.10489470503708573,0.30596947809481084,0.05653414145908774,0.9665718694002393
0,P0148,6,0.07686925329237396,0.24756907719553287,0.03771299702167663,0.9347956286763965
0,P0148,7,0.0845625254786198,0.26107732907872383,0.04337811266009222,0.9444307621900703
0,P0148,10,0.10640780582822733,0.3001948046678035,0.05996762447683325,0.9632446194574432
0,P0148,4,0.09477949958604161,0.24501558874889906,0.06058317213666981,0.933809206861167
0,P0148,5,0.06725935095992491,0.23605717617936425,0.029396293074546113,0.9260294890100651
0,P0148,2,-0.028264871801679952,0.1476238262666623,-0.0648134360222225,0.8840968051158827
0,P0148,8,0.0932343398230664,0.2758169645951921,0.05022700228086863,0.9498880507093884
0,P0148,3,-0.03517785002438559,0.1427391657294318,-0.07180284430972488,0.8808030209051585
0,P0159,0,0.15965720249446055,0.26980183787338,0.12462219123101376,1.0422770977020264
0,P0159,9,0.25554924097781234,0.43073839331936115,0.20761795182434628,1.0096062172731697
0,P0159,11,0.2529615516784876,0.43885470603245785,0.20166074771581383,1.0172693638914099
0,P0159,6,0.24514708484688125,0.39526203955130834,0.20488128450509743,0.9977357339327181
0,P0159,7,0.24826626318542136,0.4072909854049278,0.20524375889864155,1.003762735581473
0,P0159,10,0.2564939340751867,0.4364446267300398,0.20701760436331232,1.014946893514316
0,P0159,4,0.25192524884842515,0.3896523060729058,0.21554273304303775,0.9866695446416643
0,P0159,5,0.24157806465316087,0.38803618142062857,0.20251730648464955,0.9944935949183189
0,P0159,2,0.1824220051845072,0.3595466593621692,0.13537272058691377,0.9882975723500239
0,P0159,8,0.25272466050888626,0.4209502710687074,0.20692408264218115,1.0059605206796616
0,P0159,3,0.1889740021612422,0.36351142279477877,0.14275050026386898,0.9858845113242748
0,P0161,0,0.11720996891840421,0.2925601085286682,0.045569704908544464,1.1624863147735596
0,P0161,9,0.17691211578450797,0.42797992513261063,0.09257277764330737,1.0924859296756708
0,P0161,11,0.18392352950685412,0.4450933141285672,0.09496580910106847,1.1081604086406507
0,P0161,6,0.15655776761267867,0.38548631564927727,0.08256466774791582,1.0653381928444563
0,P0161,7,0.16555472306701527,0.4002243770145886,0.0884503260311886,1.075873604782465
0,P0161,10,0.181209886807437,0.4371663887367247,0.09448702572202115,1.1020467824965872
0,P0161,4,0.12966600681495546,0.3577321566777412,0.05950423849211986,1.0357518019361514
0,P0161,5,0.1524784635971164,0.3732047997672224,0.08265120411823464,1.052991123669649
0,P0161,2,0.00519913289110213,0.2900289890019425,-0.07632243580343569,0.9745746020803067
0,P0161,8,0.17383502691582178,0.41483692392299343,0.09366004298952946,1.0846729191537883
0,P0161,3,0.007223509211344726,0.28914231588588085,-0.07270065482518581,0.9668014132937823
0,P0163,0,0.06282778269798876,0.44628046056430787,-0.055379691989179074,1.0847294330596924
0,P0163,9,-0.096994289516348,0.18235896136880725,-0.16076766617483748,0.9523989186325723
0,P0163,11,-0.08961229412260424,0.1972363624430939,-0.15629490616455952,0.9654485764376584
0,P0163,6,-0.13398640644531298,0.12553476470634387,-0.189470824198873,0.919260162486409
0,P0163,7,-0.11616962643450333,0.14898712952867696,-0.17455812464035472,0.9351109698371168
0,P0163,10,-0.0893250465863079,0.19420860461584005,-0.15479456037869452,0.9598149146633793
0,P0163,4,-0.1554212558630289,0.08022260920017894,-0.20117611326671825,0.865688736512147
0,P0163,5,-0.14761522163983812,0.10327050723520362,-0.19892676953587382,0.8935057893722119
0,P0163,2,-0.29689592941241527,-0.12416031564954409,-0.32659130512997997,0.740822809666813
0,P0163,8,-0.10085395960098385,0.1711733791380707,-0.1622103790331222,0.9474197509800661
0,P0163,3,-0.2971547703919691,-0.12871598546114757,-0.32606021092799303,0.7362746017643891
0,P0178,0,0.033609925591130616,0.2033267509920241,0.0013585470373306755,0.9449412226676941
0,P0178,9,0.03711268373594724,0.31181731186259687,-0.024024801244294743,0.9973771066354847
0,P0178,11,0.04563390503710072,0.33221675657106864,-0.019703761439249092,1.0095166614565694
0,P0178,6,-0.08529501879135491,0.19675814986614948,-0.14369246294582866,0.9591418617925259
0,P0178,7,-0.04536831002302713,0.239274629604139,-0.10598976455748654,0.9766888097886959
0,P0178,10,0.03844820653679588,0.321649847092149,-0.02542762818626639,1.000057353606948
0,P0178,4,-0.14473221227270403,0.12817897730923672,-0.19740754907718827,0.9213391176855817
0,P0178,5,-0.10761075225839205,0.1702804918705785,-0.16362273540808656,0.9466740004946196
0,P0178,2,-0.2627803286533039,-0.018412443372353496,-0.3064884599898087,0.8494499659349272
0,P0178,8,-0.0031141116089325642,0.28015794265617555,-0.06519409995921809,0.9891502960881138
0,P0178,3,-0.26338397709103806,-0.021597074553480835,-0.30642642701834194,0.8443690615474693
0,P0179,0,0.08780069268900415,0.1721034090433129,0.07146388734786702,1.0877277851104736
0,P0179,9,0.18733674854146407,0.3522253540480031,0.1548344713241514,1.0944227450610933
0,P0179,11,0.20292462151471508,0.36703916581438895,0.17054869619397897,1.1084002843764345
0,P0179,6,0.13541934926450352,0.31087506749279364,0.10089947811582035,1.0672107551206937
0,P0179,7,0.16837311149785344,0.32781332466068513,0.1372990900341263,1.074934669724474
0,P0179,10,0.20155826167938432,0.3640455966256852,0.16965954192295504,1.10181277365633
0,P0179,4,0.0959287196071595,0.2886669977433674,0.058418020166558504,1.045873406284579
0,P0179,5,0.10936334843108303,0.2968957243713305,0.0725672457504445,1.0561254448445125
0,P0179,2,-0.030025043916566064,0.23088139863556892,-0.08025544470393284,1.0047533042108188
0,P0179,8,0.18560172731391011,0.342381237765627,0.15505512911545222,1.0844431538083161
0,P0179,3,-0.03607320165503316,0.22831871974774,-0.08682667926257219,1.001783064731431
