,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0124,0,0.043879899121203214,-0.10296890614995804,0.04388218677722518,0.4613318145275116
0,P0124,9,-0.06428279660498165,-0.3319724105825781,-0.06423927186891566,0.833641252739777
0,P0124,11,-0.07962094497333091,-0.2881386670285605,-0.07958976952670664,0.9602097485878486
0,P0124,6,-0.018419251928371648,-0.2147801444629412,-0.018374917141382913,0.7913318646548779
0,P0124,7,-0.02258013579396895,-0.28008915368598936,-0.022527435336586712,0.8961425588706142
0,P0124,10,-0.07248227686848435,-0.2813218164000279,-0.07244925756773175,0.8723261859054999
0,P0124,4,0.014960655084552863,-0.12408890531251453,0.015009239139876434,0.9587015036924572
0,P0124,5,0.009776921553715621,-0.2605972105704582,0.009828802468547016,0.8228019938287635
0,P0124,2,-0.2058008413981461,-0.5423963214342513,-0.205795014095244,0.9406151167161095
0,P0124,8,-0.05048920484504063,-0.3317912924644769,-0.05043912998677228,0.9103734005573629
0,P0124,3,-0.20006751447085777,-0.6269436653643078,-0.20005204107564156,0.9898960747458051
0,P0131,0,0.11506915201901648,0.5281267492801807,0.1134663215855549,2.737358331680298
0,P0131,9,0.16683374111846686,0.4691874183508651,0.16558020964158407,2.652010118818431
0,P0131,11,0.16246893872243262,0.48247840135347614,0.1611043081743866,2.8920742334038625
0,P0131,6,0.20853181240111876,0.43827297204019183,0.20757498846438024,2.2134329475601002
0,P0131,7,0.19309434372980128,0.4335707413716925,0.19203894699352084,2.4023918874719947
0,P0131,10,0.16397030555105632,0.46488373019941187,0.16266725092840661,2.791481708446784
0,P0131,4,0.23942652364794723,0.41931776838769647,0.23864517485579215,1.9773829361722697
0,P0131,5,0.20985195424232106,0.40785272923196836,0.2089811251491209,2.094530687665384
0,P0131,2,0.0951037928108344,0.34065213003875955,0.09411288146524965,2.0234383691302193
0,P0131,8,0.18218601715410718,0.4504891271279633,0.1810454673008423,2.5157009998487574
0,P0131,3,0.08459725956243995,0.35339771344680254,0.0835746810785044,1.9936400483646268
0,P0132,0,0.0660486542582067,0.666275536518407,0.06346479336239673,7.256550312042236
0,P0132,9,0.003497365166764526,0.6265748512576396,0.0019908437557401345,4.0075332032682605
0,P0132,11,-0.007557522747574306,0.6217387697148831,-0.00914680984176509,4.194942158599777
0,P0132,6,0.042279685734186,0.6238898002994823,0.04108565162677773,3.407030585308451
0,P0132,7,0.030547884756891706,0.6250465677682211,0.02925839963760509,3.6003701629993654
0,P0132,10,-0.002435612159220129,0.612346628169219,-0.003974336529942457,4.08398920739552
0,P0132,4,0.09757912470313511,0.6267782456389991,0.09660909384376122,2.9845693452178974
0,P0132,5,0.07676443023955244,0.6320988864234108,0.0756902910878247,3.241197393334123
0,P0132,2,-0.02623741678207608,0.6260502613699958,-0.02743449231237737,3.0203635548150434
0,P0132,8,0.00970555038448175,0.6197665205332578,0.008290943741222407,3.8571665121421788
0,P0132,3,-0.024725909795441113,0.6353295388192814,-0.025915196006575297,2.967002105498226
0,P0137,0,0.1380649603481328,0.5838996944102024,0.13577966287558707,4.859950542449951
0,P0137,9,0.020360838802787752,0.4873691802581956,0.018808979583255087,3.335371519993872
0,P0137,11,0.023164094971189153,0.5014770501872107,0.021522736489993862,3.512249463668307
0,P0137,6,0.05496422696004827,0.44927230012101993,0.053765515862626664,2.8875648850626985
0,P0137,7,0.04849896931252045,0.454852910794983,0.04722789680192859,3.0055973781262555
0,P0137,10,0.031670296387126935,0.4933450409332368,0.030103185339690572,3.4629780380127304
0,P0137,4,0.07592383835266545,0.4498338187258304,0.07490739949624077,2.506520546017352
0,P0137,5,0.06662264282043112,0.44642689688583825,0.06552602051425535,2.6925220542974517
0,P0137,2,-0.1419531508955744,0.3895314315601025,-0.14330696631080136,2.28574166281701
0,P0137,8,0.036464125356791256,0.475659708929462,0.035039715619414165,3.2184454716962207
0,P0137,3,-0.13660183276699958,0.3992850592693266,-0.13794869541196766,2.275921990195491
0,P0138,0,0.008376728274974331,0.5849326437264861,0.0030140193950711305,10.184643745422363
0,P0138,9,-0.07963464842122779,0.5269554505992071,-0.08244821309045468,5.119038040585408
0,P0138,11,-0.09226929769344955,0.5619772450078909,-0.09545612468086054,5.5808912840869125
0,P0138,6,-0.032707653571512334,0.4735216181610157,-0.034709845280423764,4.069573879261084
0,P0138,7,-0.04238100104765408,0.48939747082721086,-0.04460754401174165,4.402643447259911
0,P0138,10,-0.08968124013687266,0.5405648349720633,-0.09271050594885279,5.396709175830945
0,P0138,4,-0.022314624120309875,0.45830798404707135,-0.02385106274918765,3.201216774118996
0,P0138,5,-0.03595858859960326,0.4552714561205229,-0.03771190249806582,3.585076484274672
0,P0138,2,-0.1845738514556321,0.407356301968164,-0.1861862232094254,2.8758626117582686
0,P0138,8,-0.06594868594931971,0.4968842134606894,-0.06848402763650957,4.817058823022232
0,P0138,3,-0.18084802934150943,0.4047392447512574,-0.1824106715096791,2.7940781249699276
0,P0139,0,0.1370009690962896,0.472445790064725,0.13218613874684298,4.508219242095947
0,P0139,9,0.20150627931921364,0.46949068630162644,0.19910869898693645,3.2443635089419374
0,P0139,11,0.20747883683479132,0.4776046111959347,0.20499045373825725,3.354010457357863
0,P0139,6,0.19210581402115165,0.4672066169029096,0.18993690527939625,2.932426231450488
0,P0139,7,0.20111546832306929,0.4754463481270176,0.19886642042644395,3.045292571558205
0,P0139,10,0.2057830864744132,0.46730612671714844,0.20334852783680113,3.311859389091114
0,P0139,4,0.1783936113610969,0.4495062411980269,0.1764229049055799,2.7265702194626673
0,P0139,5,0.18552445748418225,0.4572780893380136,0.18341683602969316,2.8587593913250213
0,P0139,2,0.023879836833005104,0.4126677022662063,0.0213781339808641,2.6760846492909214
0,P0139,8,0.20350613953991006,0.466231468723649,0.20120638605023827,3.138381073092611
0,P0139,3,0.019910236930974014,0.4027203124990497,0.01743382622640806,2.6442234799354982
0,P0142,0,-0.039855543086177316,0.39076502551276965,-0.04095237721034812,1.8525174856185913
0,P0142,9,-0.12530150012013425,-0.03812585920466796,-0.12551947747142778,1.0809897693350887
0,P0142,11,-0.12615188201530433,-0.08230665073170905,-0.12634130097537966,1.1131490868924954
0,P0142,6,-0.0863844069711777,0.014412175808599846,-0.08658510115808377,1.0554259797177667
0,P0142,7,-0.09656711472238874,-0.005772332009484661,-0.09676599752072515,1.0710746912707323
0,P0142,10,-0.12393625456629523,-0.05851590610746358,-0.12414771388775762,1.1146973922737047
0,P0142,4,-0.08827678939128478,0.01022867390640354,-0.08845751222762455,1.0206255670648914
0,P0142,5,-0.09160835086210617,0.01056650445584412,-0.09180407178903426,1.027605730131498
0,P0142,2,-0.23635281642586067,-0.21310715176294356,-0.2365274418223673,0.9719311653474956
0,P0142,8,-0.10822696989038405,-0.031241586235359303,-0.10842344878100837,1.0783276023565007
0,P0142,3,-0.23578083744850337,-0.19664566270814024,-0.23596252110739366,0.9549876435518143
0,P0148,0,0.14115373448413315,0.5795982859339422,0.13946733060303998,3.115748643875122
0,P0148,9,0.09200277917160407,0.3561643532731975,0.09092183322534822,2.521347089560952
0,P0148,11,0.10489470503708573,0.34813643742819056,0.10383911931216251,2.582432099302037
0,P0148,6,0.07686925329237396,0.3045570975798828,0.07588606963682484,2.3219601445572318
0,P0148,7,0.0845625254786198,0.3137275771462536,0.08356411285892644,2.3962498305276294
0,P0148,10,0.10640780582822733,0.3563840904690174,0.10534910065938914,2.597883169654393
0,P0148,4,0.09477949958604161,0.3036965894314431,0.09392092674803591,2.1313642308189147
0,P0148,5,0.06725935095992491,0.30493294223458156,0.06630286293253652,2.2331330198208175
0,P0148,2,-0.028264871801679952,0.27548081795435053,-0.029293819861935695,2.038448048182843
0,P0148,8,0.0932343398230664,0.3425645976750286,0.09219025504782007,2.4806339821232544
0,P0148,3,-0.03517785002438559,0.2653199241475883,-0.036178675229347874,1.9465766730867846
0,P0159,0,0.15965720249446055,0.7709219834155493,0.1561403639670873,7.731177806854248
0,P0159,9,0.25554924097781234,0.6088292632909191,0.25392759888186545,4.93126710473632
0,P0159,11,0.2529615516784876,0.6239227248469659,0.25127201749954764,5.102486487462642
0,P0159,6,0.24514708484688125,0.5748467370179403,0.24357934969930725,4.456226122278695
0,P0159,7,0.24826626318542136,0.5839951529613999,0.2466734990010041,4.6452288069062675
0,P0159,10,0.2564939340751867,0.610811697532853,0.2548666517531733,5.02267231065209
0,P0159,4,0.25192524884842515,0.5604778266531267,0.25045549099299913,4.176712495456411
0,P0159,5,0.24157806465316087,0.5623058440734122,0.24003052083259602,4.311579028453234
0,P0159,2,0.1824220051845072,0.5659526848441546,0.18047028469414078,4.328527354631198
0,P0159,8,0.25272466050888626,0.5959076465893446,0.2511247035680895,4.830067037981356
0,P0159,3,0.1889740021612422,0.5654133557651829,0.18706844260206573,4.3223098569391825
0,P0161,0,0.11720996891840421,0.5424883533976963,0.11296863486940764,7.796332359313965
0,P0161,9,0.17691211578450797,0.46558953846566153,0.17472016872912807,4.7538585829748605
0,P0161,11,0.18392352950685412,0.4872482353852861,0.1816839109295233,4.943414174730541
0,P0161,6,0.15655776761267867,0.4299165636846416,0.15446288646769374,4.277814856238594
0,P0161,7,0.16555472306701527,0.44193769758563867,0.16342631182593145,4.469375230801613
0,P0161,10,0.181209886807437,0.4768325994084028,0.17899182191235719,4.8761377800645995
0,P0161,4,0.12966600681495546,0.41457031556198093,0.12757789489372776,3.957526438368994
0,P0161,5,0.1524784635971164,0.4199030922522498,0.15044405259009566,4.100278425440097
0,P0161,2,0.00519913289110213,0.4011074999135887,0.0027306473713128855,3.564524089069006
0,P0161,8,0.17383502691582178,0.45213876540443415,0.17169383701582458,4.613955517290127
0,P0161,3,0.007223509211344726,0.39847938069288114,0.0048282722241536555,3.4795662884740817
0,P0163,0,0.06282778269798876,0.6720509954932141,0.05941856717918366,4.201363563537598
0,P0163,9,-0.096994289516348,0.3108283057460763,-0.0984123836953994,2.178709559627
0,P0163,11,-0.08961229412260424,0.3315194048301366,-0.09113244226999492,2.31497751668809
0,P0163,6,-0.13398640644531298,0.2534140050667701,-0.13521611764019137,1.9072677446028863
0,P0163,7,-0.11616962643450333,0.2703253722115166,-0.11746170523122722,2.0174604088955626
0,P0163,10,-0.0893250465863079,0.3244025852258956,-0.09079075485344756,2.256144735915198
0,P0163,4,-0.1554212558630289,0.24136623050636516,-0.1564987231247686,1.6637561662839429
0,P0163,5,-0.14761522163983812,0.23469908053427957,-0.14879394439630275,1.8384983016606813
0,P0163,2,-0.29689592941241527,0.17321474293680256,-0.29789277786479806,1.3401686249650435
0,P0163,8,-0.10085395960098385,0.2959443428341534,-0.10220793966430583,2.091440732994224
0,P0163,3,-0.2971547703919691,0.15253499169824053,-0.2981137255315302,1.3145844123999206
0,P0178,0,0.033609925591130616,0.6506887158365889,0.030429793737447128,5.121944427490234
0,P0178,9,0.03711268373594724,0.7177630448877772,0.03303535319595738,7.504603636933637
0,P0178,11,0.04563390503710072,0.754238509923747,0.041461204573248533,7.754412795142834
0,P0178,6,-0.08529501879135491,0.6632747886562557,-0.08977849364439497,6.708215137208582
0,P0178,7,-0.04536831002302713,0.6827517140149544,-0.04981884696907977,7.036389258344761
0,P0178,10,0.03844820653679588,0.7397830700987796,0.03424768827248016,7.721503090166841
0,P0178,4,-0.14473221227270403,0.632306114186627,-0.14884909754444786,5.8151533873426
0,P0178,5,-0.10761075225839205,0.6520437028147156,-0.11194251584997249,6.310711541834671
0,P0178,2,-0.2627803286533039,0.5667008373913722,-0.266182429118276,4.540708055898185
0,P0178,8,-0.0031141116089325642,0.7068157897179738,-0.007461855658889815,7.343655237478198
0,P0178,3,-0.26338397709103806,0.578345491423272,-0.2667426018843042,4.487364662460684
