,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0131,8,0.13530239141274036,0.2037152910564363,0.12147801059687945,0.8939080907437578
0,P0131,2,0.09010230852198584,0.1515275507928348,0.07870946592989342,0.8581710392285473
0,P0131,8,0.1526805521947897,0.20965384286962366,0.14117442457706036,0.8932849405543271
0,P0131,3,0.0846594415318545,0.14803924296173315,0.07291358350505817,0.8583304718404812
0,P0132,0,0.04531276932044178,0.22210590165663952,-0.004406483844989793,1.074866771697998
0,P0132,9,0.026544235533441755,0.21447852546269197,-0.010221242624993169,0.9427811382721066
0,P0132,11,0.011308181772581936,0.20439320827653812,-0.027256695267472403,0.9551209358642864
0,P0132,6,0.06520279170030657,0.22234194329704518,0.03608316687634359,0.9154646336551231
0,P0132,7,0.04991975271080159,0.2224925319423199,0.017247100027402998,0.9261914852257731
0,P0132,10,0.017650980797496225,0.20999269358022632,-0.020394066836593207,0.9479734059197189
0,P0132,4,0.06199721316076323,0.21103993435752988,0.035374530558007336,0.893491644158103
0,P0132,5,0.06892451722990561,0.22152904410210958,0.04113911785669737,0.9058111883689834
0,P0132,8,0.017633920927101237,0.2047355285121383,-0.018083460621383777,0.9294529900081583
0,P0132,2,0.04141328598932865,0.19663137703378744,0.01397527136137749,0.8983756929581268
0,P0132,8,0.03226942853993672,0.21377171982193224,-0.0027499715309567225,0.9341544157433371
0,P0132,3,0.03650297031833402,0.19662700420902904,0.008183943828822704,0.8957436469690143
0,P0137,0,0.10084095516156051,0.3321202372004584,0.03196489862811751,1.0611056089401245
0,P0137,9,0.04128073382097789,0.19427354699550684,0.0018021166437029556,1.0203429969591442
0,P0137,11,0.03421316542486175,0.19979324052849404,-0.009336572200990679,1.035263526786052
0,P0137,6,0.05174093534600585,0.1803930504243851,0.01983350952897825,0.9967220334198594
0,P0137,7,0.04744126868667654,0.18214963048694452,0.013399645695971924,1.008330652671604
0,P0137,10,0.040288923074982615,0.20054500194007774,-0.0015614731316025367,1.028040350869732
0,P0137,4,0.0477863416560197,0.17035846208577374,0.01870866031981925,0.9735854457229794
0,P0137,5,0.058116186420073004,0.17815507620340604,0.029052869501087906,0.9847881678052905
0,P0137,8,0.023993640441427606,0.17706118864649825,-0.014799255580684888,1.0091894704294233
0,P0137,2,0.0011109752900941826,0.11548941282732589,-0.022350618974573716,0.8842522509702833
0,P0137,8,0.04590898099620493,0.19085023139354945,0.00887974513606693,1.0120747224847124
0,P0137,3,-0.005411086805320409,0.11254169395661054,-0.02969451628773459,0.8877773295891526
0,P0138,0,0.021320146653696567,0.18838582558624498,-0.02409367789528836,0.9985093474388123
0,P0138,9,-0.03766561658004751,0.06567426564254891,-0.05685171158422482,0.8901419367786005
0,P0138,11,-0.056646054301827786,0.05400749146470111,-0.07766215521717697,0.8997965267901549
0,P0138,6,0.01274337237876637,0.08968155996847124,-0.0008272756566889851,0.8699934403312006
0,P0138,7,-0.0018010399220060045,0.08215682512194539,-0.016895892565485585,0.8761219927318618
0,P0138,10,-0.04787601240536614,0.059192629183667085,-0.06801574712462907,0.89553676005659
0,P0138,4,0.03716734579975202,0.09879519352347191,0.026783807825143554,0.8558639893468886
0,P0138,5,0.030794480137275395,0.10067086143245603,0.018756647177780278,0.8633257169113363
0,P0138,8,-0.034561840740089375,0.06532839906045199,-0.052617358169922954,0.8760357848698679
0,P0138,2,0.028865693775004635,0.10854138777251644,0.016043758473507502,0.8154710072081722
0,P0138,8,-0.022509610453955286,0.07257463850679127,-0.03991025872065855,0.8847815449313134
0,P0138,3,0.028614659675230043,0.1044734959425878,0.016449349143497938,0.8139734497883523
0,P0139,0,0.12050461281615509,0.2662477578912371,0.06816530709655974,1.1182578802108765
0,P0139,9,0.19877530382217734,0.4304541641747665,0.12449661089571323,1.0777750364089675
0,P0139,11,0.20463027469058623,0.4401456455001451,0.1280589016374514,1.093276315742207
0,P0139,6,0.193833969587442,0.4078276538874677,0.12815266584444548,1.0482804587514774
0,P0139,7,0.1965387356557815,0.41617857854365936,0.12783946348488617,1.0586706999422986
0,P0139,10,0.2003363678649112,0.43580481960475115,0.12415503795942517,1.0868350529210753
0,P0139,4,0.17705682942815312,0.3870939402451314,0.11564663457680639,1.020786015972047
0,P0139,5,0.19421120042444784,0.40094646339545786,0.13208548460290362,1.035899454218152
0,P0139,8,0.1805466463271578,0.4154579429290962,0.10648714088203799,1.0650484417384634
0,P0139,2,0.15871630563969394,0.391900401792663,0.09600732609771946,0.9680026594551727
0,P0139,8,0.2013763822817239,0.4250962001317344,0.13041145618689653,1.068775315626192
0,P0139,3,0.15828801612411317,0.3888843983401715,0.09663736052073765,0.9650173473675083
